OriginalTraitName,OriginalTraitValue,Location,Latitude,Longitude,Consumer,ConCommon,ConGenus,ConSpecies,ConSize,ConSizeUnit,ConSizeType,ConSizeSI,ConSizeUnitSI,CitationID,Citation,DOI,FigureTable
Number of eggs,5083.1523,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.63163,kg,weight,4.63163,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,4957.3535,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.927877,kg,weight,4.927877,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,5391.803,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,5.205826,kg,weight,5.205826,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,5641.1777,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,5.1133313,kg,weight,5.1133313,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,5639.2017,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,5.557775,kg,weight,5.557775,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,6013.634,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,5.3357,kg,weight,5.3357,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,5518.0137,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.8169866,kg,weight,4.8169866,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,5519.2485,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.5392094,kg,weight,4.5392094,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,7574.59,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.225203,kg,weight,4.225203,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,7636.337,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.3363385,kg,weight,4.3363385,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,7635.5957,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.503005,kg,weight,4.503005,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,8693.6875,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.5034213,kg,weight,4.5034213,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,8693.193,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.6145325,kg,weight,4.6145325,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,7572.449,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.706684,kg,weight,4.706684,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,8193.786,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.947669,kg,weight,4.947669,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,8753.622,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,5.0219636,kg,weight,5.0219636,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,8941.003,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.873889,kg,weight,4.873889,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,8192.551,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,5.2254467,kg,weight,5.2254467,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,8005.4175,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,5.3179655,kg,weight,5.3179655,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,6886.814,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.928636,kg,weight,4.928636,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,7136.1885,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.836142,kg,weight,4.836142,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,7137.3413,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.576883,kg,weight,4.576883,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,6825.232,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.7804637,kg,weight,4.7804637,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,6515.758,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.3914533,kg,weight,4.3914533,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,7138.1646,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.3916984,kg,weight,4.3916984,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,6267.536,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.224689,kg,weight,4.224689,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,6078.5913,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.7246146,kg,weight,4.7246146,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,6513.37,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,4.928489,kg,weight,4.928489,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,8752.223,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,5.3367777,kg,weight,5.3367777,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,9063.426,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,5.3369,kg,weight,5.3369,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,9186.92,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,5.559171,kg,weight,5.559171,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,8315.468,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,5.577347,kg,weight,5.577347,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,8314.974,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,5.6884575,kg,weight,5.6884575,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,8189.834,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,5.8365564,kg,weight,5.8365564,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,7816.9663,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,5.70678,kg,weight,5.70678,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,7443.0283,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,5.8177443,kg,weight,5.8177443,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,6571.659,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,5.817401,kg,weight,5.817401,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,7129.273,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,6.3916945,kg,weight,6.3916945,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,7815.0728,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,6.132705,kg,weight,6.132705,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,7814.332,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,6.2993717,kg,weight,6.2993717,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,8000.066,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,6.521667,kg,weight,6.521667,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,9557.564,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,6.1889467,kg,weight,6.1889467,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
Number of eggs,8871.436,"Miramichi River, Canada",47,65,Salmo Salar,Atlantic Salmon,Salmo,salar,6.52201,kg,weight,6.52201,kilogram,23,"Reid, J. E., & Chaput, G. (2012). Spawning history influence on fecundity, egg size, and egg survival of Atlantic salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada. ICES Journal of Marine Science, 69(9), 1678�1685. ",https://doi.org/10.1093/icesjms/fss091,Figure 2
